Date,PG,MSFT,F,GE
2001-08-01,20.300933837890625,21.323749542236328,13.932785034179688,22.407485961914062
2001-08-02,20.289588928222656,21.63812828063965,13.982876777648926,22.093368530273438
2001-08-03,19.93750762939453,21.458478927612305,13.888257026672363,22.381311416625977
2001-08-06,20.087993621826172,21.21466636657715,13.721260070800781,21.669294357299805
2001-08-07,20.048240661621094,21.285242080688477,13.776923179626465,22.39177894592285
2001-08-08,19.83245277404785,20.8072509765625,13.565400123596191,21.8054141998291
2001-08-09,20.073795318603516,20.855371475219727,13.565400123596191,21.93630027770996
2001-08-10,20.405994415283203,21.018978118896484,13.788060188293457,22.28706932067871
2001-08-13,20.476970672607422,21.118436813354492,13.214714050292969,22.109067916870117
2001-08-14,20.584867477416992,20.752716064453125,12.797231674194336,21.91011619567871
2001-08-15,20.49401092529297,20.27472496032715,12.552305221557617,21.87347412109375
2001-08-16,21.06470489501953,20.730262756347656,13.064422607421875,21.77923583984375
2001-08-17,21.22369956970215,19.851259231567383,12.079160690307617,21.36039924621582
2001-08-20,21.487762451171875,20.11431884765625,11.355523109436035,21.742586135864258
2001-08-21,21.232215881347656,19.49837303161621,11.188532829284668,21.187633514404297
2001-08-22,21.479246139526367,19.459877014160156,11.305424690246582,21.38658332824707
2001-08-23,21.84551429748535,18.965843200683594,11.177395820617676,21.486055374145508
2001-08-24,21.862552642822266,19.905797958374023,11.349957466125488,21.983423233032227
2001-08-27,21.817115783691406,19.989206314086914,11.272028923034668,22.07765769958496
2001-08-28,21.29184913635254,19.485553741455078,11.31099796295166,21.58553695678711
2001-08-29,21.01643943786621,19.328357696533203,11.238629341125488,21.260921478271484
2001-08-30,21.17827033996582,18.266494750976562,10.999275207519531,21.04628562927246
2001-08-31,21.053342819213867,18.30178451538086,11.060503005981445,21.412765502929688
2001-09-04,21.44233512878418,17.997020721435547,11.272028923034668,21.376113891601562
2001-09-05,21.544532775878906,18.523141860961914,11.116168022155762,21.831592559814453
2001-09-06,21.43665313720703,17.971357345581055,10.798880577087402,21.203346252441406
2001-09-07,21.110136032104492,17.772457122802734,10.442628860473633,20.763578414916992
2001-09-10,21.067548751831055,18.471811294555664,10.798880577087402,20.601289749145508
2001-09-17,21.166927337646484,16.973661422729492,9.212447166442871,18.402414321899414
2001-09-18,21.067548751831055,17.425992965698242,9.423971176147461,17.72180938720703
2001-09-19,21.166927337646484,17.281635284423828,9.145654678344727,17.015026092529297
2001-09-20,20.672882080078125,16.283935546875,8.622406959533691,15.899896621704102
2001-09-21,19.023250579833984,15.94709587097168,8.538908004760742,16.386783599853516
2001-09-24,19.721723556518555,16.6849365234375,9.145654678344727,18.428586959838867
2001-09-25,20.158964157104492,16.457176208496094,8.973090171813965,18.585647583007812
2001-09-26,20.195880889892578,16.12674331665039,9.117815971374512,18.66265296936035
2001-09-27,20.556474685668945,16.027301788330078,9.218013763427734,18.90987777709961
2001-09-28,20.66720962524414,16.415462493896484,9.657764434814453,19.567380905151367
2001-10-01,20.553634643554688,16.61436653137207,9.59653091430664,19.798830032348633
2001-10-02,20.80632972717285,17.018569946289062,9.90825366973877,20.014484405517578
2001-10-03,20.79781723022461,18.038732528686523,9.991750717163086,20.067087173461914
2001-10-04,20.21575927734375,18.106098175048828,9.59653091430664,19.66732406616211
2001-10-05,20.63880729675293,18.5167236328125,9.83588981628418,19.69888687133789
2001-10-08,20.51388931274414,18.619382858276367,9.62436580657959,19.35698890686035
2001-10-09,20.596221923828125,17.50299072265625,9.76909351348877,19.367502212524414
2001-10-10,20.823366165161133,17.807748794555664,10.091947555541992,19.94084930419922
2001-10-11,20.61042022705078,18.067594528198242,10.019579887390137,20.48789405822754
2001-10-12,20.425870895385742,18.086841583251953,9.869290351867676,20.514196395874023
2001-10-15,20.19020652770996,18.62579345703125,9.869290351867676,20.440547943115234
2001-10-16,20.13909912109375,18.75090789794922,9.841455459594727,20.23540687561035
2001-10-17,20.032899856567383,17.974563598632812,9.535301208496094,19.54108428955078
2001-10-18,20.17641258239746,18.205547332763672,9.33491039276123,19.59368324279785
2001-10-19,20.592565536499023,18.574474334716797,9.190183639526367,19.59368324279785
2001-10-22,20.79347038269043,19.299476623535156,9.212447166442871,19.783044815063477
2001-10-23,20.520816802978516,19.386096954345703,9.390576362609863,19.604206085205078
2001-10-24,20.492107391357422,19.671611785888672,8.939692497253418,19.5042667388916
2001-10-25,20.74755096435547,20.069406509399414,9.195749282836914,19.919797897338867
2001-10-26,21.051769256591797,19.953914642333984,9.273674964904785,20.451074600219727
2001-10-29,20.46341323852539,19.13266944885254,9.023188591003418,19.688365936279297
2001-10-30,21.29572105407715,18.888853073120117,8.93412971496582,19.115015029907227
2001-10-31,21.175186157226562,18.6546630859375,9.018411636352539,19.151840209960938
2001-11-01,21.806596755981445,19.838428497314453,9.198214530944824,19.94084930419922
2001-11-02,21.81232452392578,19.69727325439453,9.153265953063965,19.96714973449707
2001-11-05,22.079259872436523,20.297182083129883,9.09145736694336,20.39321517944336
2001-11-06,22.386337280273438,20.781591415405273,9.20383358001709,20.934995651245117
2001-11-07,22.41791343688965,20.611562728881836,9.147644996643066,20.698301315307617
2001-11-08,22.01324462890625,20.666091918945312,9.422971725463867,21.22429084777832
2001-11-09,22.188297271728516,20.919532775878906,9.248785972595215,21.25585174560547
2001-11-12,22.176834106445312,21.105606079101562,9.108311653137207,20.740375518798828
2001-11-13,22.346160888671875,21.782499313354492,9.231932640075684,21.334758758544922
2001-11-14,22.452362060546875,21.15692710876465,9.18135929107666,21.503087997436523
2001-11-15,22.469575881958008,21.211458206176758,9.422971725463867,21.855506896972656
2001-11-16,22.59872055053711,21.092769622802734,9.580305099487305,21.4873046875
2001-11-19,22.581514358520508,21.34619903564453,9.861250877380371,21.69770050048828
2001-11-20,22.529850006103516,20.980493545532227,9.709541320800781,21.618797302246094
2001-11-21,22.357635498046875,20.54739761352539,9.625255584716797,21.276899337768555
2001-11-23,22.515487670898438,20.759130477905273,10.046674728393555,21.576719284057617
2001-11-26,22.429399490356445,20.897079467773438,10.44000244140625,21.73452377319336
2001-11-27,22.133777618408203,20.447961807250977,10.277052879333496,21.603023529052734
2001-11-28,21.81232452392578,20.146398544311523,10.063533782958984,20.698301315307617
2001-11-29,22.225618362426758,20.800840377807617,10.260196685791016,20.898174285888672
2001-11-30,22.231355667114258,20.598731994628906,10.642287254333496,20.251190185546875
2001-12-03,21.898433685302734,20.778379440307617,10.001727104187012,19.420106887817383
2001-12-04,21.909912109375,21.1729679107666,9.968009948730469,19.64628791809082
2001-12-05,22.01324462890625,21.846649169921875,9.434212684631348,19.751489639282227
2001-12-06,21.72623634338379,22.02309226989746,9.754494667053223,19.856693267822266
2001-12-07,21.64873695373535,21.760032653808594,9.625255584716797,19.54108428955078
2001-12-10,22.018972396850586,21.51301383972168,9.361167907714844,19.35698890686035
2001-12-11,22.01324462890625,21.59642791748047,9.361167907714844,19.351726531982422
2001-12-12,22.946002960205078,21.798534393310547,9.355546951293945,19.488479614257812
2001-12-13,23.218660354614258,21.25958251953125,9.085834503173828,19.488479614257812
2001-12-14,22.931652069091797,21.634929656982422,9.046504974365234,19.80408477783203
2001-12-17,22.902952194213867,22.128963470458984,8.428418159484863,20.14599609375
2001-12-18,23.35641098022461,22.221988677978516,8.473370552062988,20.892911911010742
2001-12-19,23.37938117980957,22.292566299438477,8.389089584350586,21.450490951538086
2001-12-20,23.24447250366211,21.416778564453125,8.568894386291504,21.4820499420166
2001-12-21,23.144025802612305,21.667003631591797,8.681272506713867,21.75031089782715
2001-12-24,23.034976959228516,21.580385208129883,8.613845825195312,21.66614532470703
2001-12-26,23.103845596313477,21.711915969848633,8.653179168701172,21.329498291015625
2001-12-27,23.00340461730957,21.766448974609375,8.844223022460938,21.639806747436523
2001-12-28,22.81972312927246,21.772869110107422,8.962221145629883,21.52353858947754
2001-12-31,22.71065902709961,21.253164291381836,8.832984924316406,21.1800537109375
2002-01-02,22.960351943969727,21.506608963012695,9.113932609558105,21.639806747436523
2002-01-03,22.739364624023438,22.209157943725586,9.40049934387207,21.460124969482422
2002-01-04,22.515487670898438,22.103290557861328,9.5184965133667,21.639806747436523
2002-01-07,22.25718879699707,21.99422836303711,9.27126407623291,20.79957389831543
2002-01-08,22.317466735839844,22.257286071777344,9.304977416992188,20.582914352416992
2002-01-09,22.156740188598633,22.042343139648438,9.16450309753418,20.371536254882812
2002-01-10,22.079259872436523,22.225196838378906,8.591370582580566,20.403242111206055
2002-01-11,22.159603118896484,22.0102596282959,8.709367752075195,20.20242691040039
2002-01-14,22.587238311767578,21.96535301208496,8.625082969665527,20.028043746948242
2002-01-15,22.859905242919922,22.311819076538086,8.450895309448242,20.45608139038086
2002-01-16,23.033763885498047,21.772869110107422,8.405948638916016,19.93292236328125
2002-01-17,23.09172821044922,22.411264419555664,8.259851455688477,20.477224349975586
2002-01-18,23.12648582458496,21.20504379272461,8.14747428894043,20.44022560119629
2002-01-22,23.013477325439453,20.67892837524414,8.108139991760254,20.239429473876953
2002-01-23,22.77586555480957,20.447961807250977,8.169949531555176,19.895933151245117
2002-01-24,22.538257598876953,20.723846435546875,8.119377136230469,19.843095779418945
2002-01-25,22.93233871459961,20.467208862304688,8.209280014038086,20.218284606933594
2002-01-28,22.938133239746094,20.47361946105957,8.52045726776123,20.1601619720459
2002-01-29,22.462915420532227,19.992416381835938,8.441244125366211,19.2670841217041
2002-01-30,22.6860408782959,20.162439346313477,8.412957191467285,19.489032745361328
2002-01-31,23.668357849121094,20.438335418701172,8.656237602233887,19.6317081451416
2002-02-01,23.92624855041504,20.101486206054688,8.429929733276367,19.473175048828125
2002-02-04,23.96391487121582,19.60744857788086,8.27717399597168,18.495555877685547
2002-02-05,23.940732955932617,19.617074966430664,7.9433722496032715,19.134977340698242
2002-02-06,23.905969619750977,19.376468658447266,7.977317810058594,19.531301498413086
2002-02-07,23.79874610900879,19.18399429321289,8.220596313476562,19.65813636779785
2002-02-08,23.787155151367188,19.456674575805664,8.13573169708252,19.684553146362305
2002-02-11,23.677043914794922,19.61065673828125,8.090471267700195,19.975204467773438
2002-02-12,24.21022605895996,19.293060302734375,8.113101959228516,19.816665649414062
2002-02-13,24.262378692626953,19.832012176513672,8.480849266052246,20.13373374938965
2002-02-14,24.35221290588379,19.7871036529541,8.316776275634766,20.080896377563477
2002-02-15,24.627500534057617,19.321935653686523,8.271516799926758,19.61057472229004
2002-02-19,24.340620040893555,18.90489959716797,8.079153060913086,19.235383987426758
2002-02-20,24.630390167236328,19.216073989868164,8.20362663269043,19.853660583496094
2002-02-21,24.07982635498047,18.622587203979492,8.299802780151367,19.827232360839844
2002-02-22,24.80425453186035,18.603342056274414,8.248885154724121,20.128463745117188
2002-02-25,25.3171443939209,18.953020095825195,8.616637229919434,20.715024948120117
2002-02-26,25.065040588378906,18.782991409301758,8.797680854797363,20.477224349975586
2002-02-27,24.775279998779297,18.73166275024414,8.656237602233887,20.576631546020508
2002-02-28,24.569534301757812,18.71562385559082,8.41861629486084,20.443876266479492
2002-03-01,25.369300842285156,19.687644958496094,8.84859848022461,20.948339462280273
2002-03-04,25.20412826538086,20.306800842285156,9.148455619812012,21.34660530090332
2002-03-05,24.64777183532715,20.236225128173828,8.905174255371094,21.505901336669922
2002-03-06,24.644874572753906,20.41266441345215,9.25029182434082,22.06345558166504
2002-03-07,24.32322883605957,20.120729446411133,9.56712532043457,21.744855880737305
2002-03-08,24.31743812561035,20.51532745361328,9.51054573059082,21.558992385864258
2002-03-11,24.36959457397461,20.640438079833984,9.731197357177734,21.851049423217773
2002-03-12,24.711523056030273,20.062990188598633,9.623699188232422,21.824499130249023
2002-03-13,24.69413185119629,19.921836853027344,9.68027400970459,21.240385055541992
2002-03-14,24.627500534057617,19.639530181884766,9.56712532043457,21.458099365234375
2002-03-15,25.2302188873291,20.046951293945312,9.578437805175781,21.34128189086914
2002-03-18,25.401172637939453,19.934667587280273,9.657645225524902,21.187286376953125
2002-03-19,26.061851501464844,19.96354103088379,9.719880104064941,21.187286376953125
2002-03-20,25.96333122253418,19.280231475830078,9.335158348083496,20.603185653686523
2002-03-21,26.195154190063477,19.6844425201416,9.44831371307373,19.886314392089844
2002-03-22,26.108205795288086,19.39251136779785,9.431337356567383,20.10933494567871
2002-03-25,26.006792068481445,19.00113296508789,9.080564498901367,19.668601989746094
2002-03-26,25.919870376586914,18.953020095825195,9.103194236755371,19.811962127685547
2002-03-27,26.085025787353516,19.06850242614746,9.108853340148926,19.886314392089844
2002-03-28,26.10530662536621,19.347604751586914,9.329501152038574,19.859771728515625
2002-04-01,26.07633399963379,19.370058059692383,8.899517059326172,19.806671142578125
2002-04-02,26.25309181213379,18.375572204589844,8.695844650268555,19.700458526611328
2002-04-03,25.864818572998047,18.07080841064453,8.52045726776123,19.51461410522461
2002-04-04,26.073436737060547,18.10930824279785,8.565717697143555,19.806671142578125
2002-04-05,26.021286010742188,17.923240661621094,8.51479721069336,19.700458526611328
2002-04-08,26.15168571472168,18.356325149536133,8.548745155334473,19.573020935058594
2002-04-09,26.11689567565918,17.60243797302246,8.5034818649292,19.355304718017578
2002-04-10,26.75728416442871,18.061182022094727,8.825968742370605,19.753570556640625
2002-04-11,26.458831787109375,17.576780319213867,8.429929733276367,17.92158317565918
2002-04-12,26.63848114013672,17.94249153137207,8.678869247436523,17.81536865234375
2002-04-15,26.23860740661621,17.86549186706543,8.52045726776123,16.912660598754883
2002-04-16,26.426956176757812,18.545595169067383,8.973068237304688,17.57642364501953
2002-04-17,26.330530166625977,18.167051315307617,9.154114723205566,17.868480682373047
2002-04-18,25.83378791809082,18.08364486694336,8.978724479675293,17.948137283325195
2002-04-19,25.96820831298828,18.34990882873535,9.255949020385742,17.89503288269043
2002-04-22,25.974040985107422,17.833415985107422,9.080564498901367,17.448974609375
2002-04-23,25.976964950561523,17.320133209228516,9.306869506835938,17.41712188720703
2002-04-24,26.131839752197266,17.00895118713379,9.176740646362305,17.257823944091797
2002-04-25,26.128910064697266,17.236722946166992,9.233320236206055,17.01886749267578
2002-04-26,26.239948272705078,16.521329879760742,9.222005844116211,16.726804733276367
2002-04-29,26.298383712768555,16.758729934692383,8.973068237304688,16.38164710998535
2002-04-30,26.374359130859375,16.765140533447266,9.052276611328125,16.753355026245117
2002-05-01,26.82436180114746,16.922330856323242,9.302777290344238,16.833011627197266
2002-05-02,27.245121002197266,16.428298950195312,9.166139602661133,16.779909133911133
2002-05-03,26.868192672729492,15.898978233337402,9.16044807434082,16.833011627197266
2002-05-06,26.94123649597168,15.597419738769531,9.069354057312012,16.445371627807617
2002-05-07,26.783458709716797,15.870098114013672,8.904248237609863,16.275453567504883
2002-05-08,26.82436180114746,17.634519577026367,9.109209060668945,17.443668365478516
2002-05-09,26.90032386779785,16.72022247314453,9.07504653930664,16.721498489379883
2002-05-10,26.999675750732422,16.056169509887695,9.012420654296875,16.275453567504883
2002-05-13,27.236360549926758,16.903085708618164,9.217382431030273,16.38164710998535
2002-05-14,27.18960189819336,17.605640411376953,9.388176918029785,16.769289016723633
2002-05-15,26.926631927490234,17.563945770263672,9.4735746383667,16.42413330078125
2002-05-16,27.166229248046875,17.881542205810547,9.439414978027344,16.992311477661133
2002-05-17,27.35618019104004,17.974563598632812,9.519120216369629,17.762279510498047
2002-05-20,26.999675750732422,17.326549530029297,9.524816513061523,17.3109188079834
2002-05-21,26.61981773376465,16.7426815032959,10.00873851776123,17.07196807861328
2002-05-22,26.85357666015625,17.223886489868164,10.356033325195312,16.949832916259766
2002-05-23,26.698713302612305,17.58639907836914,10.293405532836914,17.496776580810547
2002-05-24,26.374359130859375,17.085941314697266,10.099833488464355,17.3109188079834
2002-05-28,25.71690559387207,16.784385681152344,10.014435768127441,17.01886749267578
2002-05-29,25.4276065826416,16.697771072387695,10.094139099121094,16.673709869384766
2002-05-30,25.933130264282227,16.88704490661621,10.014435768127441,16.567502975463867
2002-05-31,26.16689682006836,16.332054138183594,10.04859733581543,16.535648345947266
2002-06-03,26.18162727355957,15.854063987731934,9.855022430419922,15.988702774047852
2002-06-04,26.370088577270508,16.033714294433594,9.632988929748535,15.956847190856934
2002-06-05,26.66161346435547,16.572664260864258,9.650067329406738,16.009946823120117
2002-06-06,26.370088577270508,16.64965057373047,9.536202430725098,15.558582305908203
2002-06-07,26.308238983154297,16.67531394958496,9.422338485717773,16.036487579345703
2002-06-10,26.267026901245117,16.944793701171875,9.558976173400879,15.903743743896484
2002-06-11,26.208139419555664,16.864578247070312,9.576055526733398,15.611689567565918
2002-06-12,27.386014938354492,17.817373275756836,9.496350288391113,16.116153717041016
2002-06-13,26.93841552734375,17.393917083740234,9.38248348236084,15.850642204284668
2002-06-14,26.959033966064453,17.724346160888672,9.046582221984863,15.77098560333252
2002-06-17,27.651039123535156,17.86229133605957,9.314165115356445,16.201107025146484
2002-06-18,27.64809226989746,17.961734771728516,9.632988929748535,16.54096221923828
2002-06-19,27.79828643798828,17.438827514648438,9.38248348236084,16.116153717041016
2002-06-20,27.636314392089844,17.355422973632812,8.955490112304688,15.77098560333252
2002-06-21,27.636314392089844,16.771554946899414,8.835929870605469,15.372733116149902
2002-06-24,27.50380516052246,17.37466812133789,9.023811340332031,15.717886924743652
2002-06-25,26.208139419555664,16.98649024963379,9.137676239013672,15.346182823181152
2002-06-26,26.820632934570312,17.36504364013672,8.966877937316895,15.766921043395996
2002-06-27,27.162220001220703,17.618473052978516,8.978262901306152,15.980712890625
2002-06-28,26.29646873474121,17.547897338867188,9.109209060668945,15.526406288146973
2002-07-01,26.511430740356445,16.89345359802246,8.835929870605469,15.205723762512207
2002-07-02,26.29056739807129,16.502077102661133,8.972569465637207,15.018658638000488
2002-07-03,26.0196533203125,16.630403518676758,8.71068000793457,14.911764144897461
2002-07-05,26.467266082763672,17.59602165222168,8.93271541595459,15.868470191955566
2002-07-08,26.605670928955078,16.97686767578125,8.625279426574707,15.729506492614746
2002-07-09,25.884204864501953,17.069902420043945,8.602508544921875,15.125554084777832
2002-07-10,25.898916244506836,16.758729934692383,7.96486234664917,14.4574613571167
2002-07-11,25.309968948364258,16.973661422729492,7.503708362579346,14.617812156677246
2002-07-12,24.626806259155273,16.636825561523438,7.179195880889893,15.285895347595215
2002-07-15,24.23515510559082,16.617565155029297,7.2873663902282715,15.098833084106445
2002-07-16,23.925962448120117,16.44112777709961,7.116567134857178,14.724700927734375
2002-07-17,23.818859100341797,16.681732177734375,7.127954483032227,15.098833084106445
2002-07-18,23.914051055908203,16.396211624145508,7.293059349060059,14.804865837097168
2002-07-19,22.1500301361084,15.898978233337402,7.0539445877075195,14.174193382263184
2002-07-22,23.152524948120117,15.241331100463867,6.985621929168701,13.714550018310547
2002-07-23,23.56304168701172,13.79771614074707,6.888837814331055,13.254901885986328
2002-07-24,24.467357635498047,14.830700874328613,7.196275234222412,14.179534912109375
2002-07-25,25.29136848449707,13.739974975585938,7.15072774887085,14.24367618560791
2002-07-26,25.047435760498047,14.54840087890625,7.173500061035156,14.858321189880371
2002-07-29,25.945817947387695,15.478723526000977,7.475245475769043,16.274667739868164
2002-07-30,25.96366310119629,15.430601119995117,7.515096664428711,16.889310836791992
2002-07-31,26.472339630126953,15.392108917236328,7.727357864379883,17.209993362426758
2002-08-01,26.13918113708496,14.676712989807129,7.48641300201416,16.782413482666016
2002-08-02,26.725204467773438,14.246838569641113,7.142210483551025,15.766921043395996
2002-08-05,26.177845001220703,14.112102508544922,6.746375560760498,15.125554084777832
2002-08-06,26.094554901123047,14.651058197021484,6.975841999053955,15.847092628479004
2002-08-07,26.454500198364258,15.106588363647461,7.044686794281006,16.43500518798828
2002-08-08,27.02565574645996,15.690449714660645,6.838164806365967,17.07637596130371
2002-08-09,27.111923217773438,15.437018394470215,6.792273044586182,17.316884994506836
2002-08-12,27.02565574645996,15.549295425415039,6.677535533905029,17.23671531677246
2002-08-13,26.790645599365234,15.096961975097656,6.562802314758301,16.54190444946289
2002-08-14,27.632497787475586,15.94709587097168,6.511171340942383,17.049652099609375
2002-08-15,27.165462493896484,15.966340065002441,6.660325527191162,17.258092880249023
2002-08-16,27.067293167114258,16.04012680053711,6.53411865234375,16.862585067749023
2002-08-19,27.1446475982666,16.681732177734375,6.958633899688721,17.578777313232422
2002-08-20,26.835262298583984,16.37376594543457,6.832425594329834,17.23671531677246
2002-08-21,27.037548065185547,16.771554946899414,6.884055137634277,17.26344108581543
2002-08-22,26.998878479003906,17.076316833496094,6.981581687927246,17.477224349975586
2002-08-23,26.84716796875,16.752315521240234,6.7578511238098145,17.23671531677246
2002-08-26,26.89177894592285,16.71380615234375,6.929950714111328,17.140514373779297
2002-08-27,26.894756317138672,16.309602737426758,6.820954322814941,17.07637596130371
2002-08-28,26.69248390197754,15.841228485107422,6.671799182891846,16.728967666625977
2002-08-29,26.13918113708496,16.226194381713867,6.671799182891846,16.221223831176758
2002-08-30,26.371206283569336,15.744993209838867,6.752114295959473,16.114336013793945
2002-09-03,25.743532180786133,15.084132194519043,6.275964736938477,15.21107006072998
2002-09-04,26.344425201416016,15.465893745422363,6.339069366455078,15.339340209960938
2002-09-05,26.728179931640625,14.728044509887695,6.132547855377197,14.965215682983398
2002-09-06,26.75792694091797,15.340781211853027,5.851451396942139,15.125554084777832
2002-09-09,27.02565574645996,15.62308406829834,6.195652961730957,15.382097244262695
2002-09-10,27.219013214111328,15.972756385803223,6.2530198097229,15.542444229125977
2002-09-11,27.332056045532227,15.584590911865234,6.40217399597168,15.499689102172852
2002-09-12,27.1297664642334,15.125840187072754,6.247283935546875,14.965215682983398
2002-09-13,27.367759704589844,15.369647979736328,6.1096014976501465,14.4574613571167
2002-09-16,27.665225982666016,15.327946662902832,6.132547855377197,14.911764144897461
2002-09-17,27.385597229003906,15.170756340026855,6.006340980529785,14.804865837097168
2002-09-18,27.39749526977539,15.318323135375977,5.885870456695557,14.617812156677246
2002-09-19,27.10596466064453,15.141885757446289,5.662137508392334,14.190225601196289
2002-09-20,27.09703254699707,15.225286483764648,5.604771137237549,14.29712200164795
2002-09-23,26.9929256439209,14.50990104675293,5.541665554046631,14.110057830810547
2002-09-24,26.18974494934082,14.641424179077148,5.358090877532959,13.842820167541504
2002-09-25,26.50507354736328,14.920528411865234,5.719503879547119,14.535799980163574
2002-09-26,26.995906829833984,14.821074485778809,5.79981803894043,14.207401275634766
2002-09-27,26.216524124145508,14.516311645507812,5.524456977844238,13.173748970031738
2002-09-30,26.58835792541504,14.031905174255371,5.621979236602783,13.270649909973145
2002-10-01,27.120851516723633,14.830700874328613,5.679347038269043,14.105107307434082
2002-10-02,26.939380645751953,14.631806373596191,5.352353572845459,13.351401329040527
2002-10-03,26.716272354125977,14.371950149536133,5.254831314086914,13.254496574401855
2002-10-04,26.332534790039062,14.04152774810791,4.967994689941406,12.926095008850098
2002-10-07,26.454500198364258,14.131355285644531,4.876205921173096,12.355429649353027
2002-10-08,26.564563751220703,14.432905197143555,4.4459547996521,12.57077693939209
2002-10-09,26.234375,14.112102508544922,4.101751327514648,11.843987464904785
2002-10-10,26.472339630126953,14.87881851196289,4.359903812408447,12.16700553894043
2002-10-11,26.844181060791016,15.67761516571045,4.772947788238525,13.033771514892578
2002-10-14,27.15654182434082,15.81235122680664,4.549213409423828,13.10914134979248
2002-10-15,26.897741317749023,16.7747745513916,5.088466167449951,14.105107307434082
2002-10-16,27.16789436340332,16.171655654907227,4.738527774810791,13.782094955444336
2002-10-17,27.119892120361328,16.287147521972656,4.870471477508545,14.476582527160645
2002-10-18,27.54317283630371,17.0506534576416,4.738527774810791,14.347375869750977
2002-10-21,27.675251007080078,16.845340728759766,5.4785637855529785,14.616554260253906
2002-10-22,27.119892120361328,16.575868606567383,5.392512321472168,14.573490142822266
2002-10-23,27.31800651550293,17.066694259643555,5.260567665100098,14.481969833374023
2002-10-24,26.657583236694336,16.434709548950195,5.082728862762451,13.997440338134766
2002-10-25,26.6275634765625,16.899871826171875,5.002414226531982,14.1266450881958
2002-10-28,25.741981506347656,16.665699005126953,5.03683614730835,14.132030487060547
2002-10-29,26.72060775756836,16.704185485839844,4.790158271789551,13.916686058044434
2002-10-30,26.699613571166992,17.03782081604004,4.888864517211914,13.53982925415039
2002-10-31,26.552507400512695,17.153318405151367,4.912087440490723,13.59366512298584
2002-11-01,26.414417266845703,17.002534866333008,4.894669055938721,13.997440338134766
2002-11-04,25.967126846313477,17.997020721435547,4.970151901245117,14.266621589660645
2002-11-05,26.639554977416992,18.183090209960938,5.167563438415527,14.266621589660645
2002-11-06,26.37538719177246,18.29537010192871,5.4288458824157715,14.320464134216309
2002-11-07,26.42041778564453,17.9681453704834,5.10950231552124,14.056658744812012
2002-11-08,26.32436180114746,17.67621421813965,5.074663162231445,13.512914657592773
2002-11-11,25.892074584960938,17.27842903137207,4.9353132247924805,13.033771514892578
2002-11-12,25.639911651611328,17.486949920654297,5.010795593261719,12.839961051940918
2002-11-13,25.756988525390625,17.75963592529297,4.946927070617676,12.969165802001953
2002-11-14,25.96111488342285,18.282535552978516,5.10950231552124,13.189892768859863
2002-11-15,26.201274871826172,18.186298370361328,5.02240514755249,12.845341682434082
2002-11-18,25.8620548248291,17.916820526123047,5.10950231552124,12.705368041992188
2002-11-19,26.147235870361328,17.599224090576172,4.964344024658203,12.866878509521484
2002-11-20,26.414417266845703,18.16383934020996,5.184981822967529,13.351401329040527
2002-11-21,26.03617286682129,18.55522346496582,5.992051124572754,14.455047607421875
2002-11-22,25.99114227294922,18.677127838134766,5.928180694580078,14.239703178405762
2002-11-25,25.708948135375977,18.680334091186523,6.317202568054199,14.428133964538574
2002-11-26,25.34271240234375,18.2536678314209,6.282364368438721,14.18586540222168
2002-11-27,25.525827407836914,18.632204055786133,6.404295444488525,14.616554260253906
2002-11-29,25.375732421875,18.503889083862305,6.607512950897217,14.600407600402832
2002-12-02,24.856403350830078,18.507102966308594,6.648155212402344,14.643468856811523
2002-12-03,25.36373519897461,18.19271469116211,5.783025741577148,14.401216506958008
2002-12-04,25.832035064697266,18.13817596435547,5.893343925476074,14.277384757995605
2002-12-05,25.585874557495117,17.753210067749023,5.81786584854126,13.889768600463867
2002-12-06,25.802005767822266,17.794919967651367,5.736576080322266,14.024353981018066
2002-12-09,25.93109893798828,17.172561645507812,5.486906051635742,13.728259086608887
2002-12-10,26.312353134155273,17.326549530029297,5.585612773895264,13.95975112915039
2002-12-11,26.25531005859375,17.53506851196289,5.620450019836426,14.072811126708984
2002-12-12,26.32736587524414,17.37787628173828,5.71915864944458,13.943602561950684
2002-12-13,26.240297317504883,16.842126846313477,5.632062911987305,13.728259086608887
2002-12-16,26.43242835998535,17.477323532104492,5.7714128494262695,14.228933334350586
2002-12-17,26.2372989654541,17.438827514648438,5.736576080322266,13.997440338134766
2002-12-18,26.228286743164062,17.172561645507812,5.637868881225586,13.814396858215332
2002-12-19,25.726970672607422,17.03782081604004,5.678513050079346,13.674419403076172
2002-12-20,26.321353912353516,17.015371322631836,5.678513050079346,13.970518112182617
2002-12-23,26.32436180114746,17.323333740234375,5.591421604156494,13.852078437805176
2002-12-24,26.27631378173828,17.26559829711914,5.574001789093018,13.636733055114746
2002-12-26,26.246309280395508,17.12765121459961,5.684319019317627,13.620590209960938
2002-12-27,25.982131958007812,16.99290657043457,5.5623860359191895,13.402241706848145
2002-12-30,25.84703826904297,16.922330856323242,5.574001789093018,13.293712615966797
2002-12-31,25.799020767211914,16.58549690246582,5.399814605712891,13.212335586547852
2003-01-02,26.360376358032227,17.233516693115234,5.7714128494262695,13.825470924377441
2003-01-03,26.07219696044922,17.25597381591797,5.620450019836426,13.782060623168945
2003-01-06,26.369380950927734,17.570358276367188,5.846892833709717,14.134753227233887
2003-01-07,25.96412467956543,17.900787353515625,5.881731986999512,14.053367614746094
