Date,PG,^GSPC,^DJI
1998-07-02,26.23731231689453,1146.4200439453125,9025.259765625
1998-07-06,26.644786834716797,1157.3299560546875,9091.76953125
1998-07-07,26.14873504638672,1154.6600341796875,9085.0400390625
1998-07-08,26.060142517089844,1166.3800048828125,9174.9697265625
1998-07-09,25.617252349853516,1158.56005859375,9089.7802734375
1998-07-10,26.201879501342773,1164.3299560546875,9105.740234375
1998-07-13,25.847566604614258,1165.18994140625,9096.2099609375
1998-07-14,26.46761703491211,1177.5799560546875,9245.5400390625
1998-07-15,25.882993698120117,1174.81005859375,9234.4697265625
1998-07-16,26.18416404724121,1183.989990234375,9328.1904296875
1998-07-17,25.652677536010742,1186.75,9337.9697265625
1998-07-20,25.510953903198242,1184.0999755859375,9295.75
1998-07-21,25.01491355895996,1165.0699462890625,9190.1904296875
1998-07-22,24.776037216186523,1164.0799560546875,9128.91015625
1998-07-23,24.54499053955078,1139.75,8932.98046875
1998-07-24,24.95376968383789,1140.800048828125,8937.3603515625
1998-07-27,25.433645248413086,1147.27001953125,9028.240234375
1998-07-28,25.309240341186523,1130.239990234375,8934.7802734375
1998-07-29,25.060407638549805,1125.2099609375,8914.9599609375
1998-07-30,23.780738830566406,1142.949951171875,9026.9501953125
1998-07-31,22.572141647338867,1120.6700439453125,8883.2900390625
1998-08-03,21.68347930908203,1112.43994140625,8786.740234375
1998-08-04,22.110044479370117,1072.1199951171875,8487.3095703125
1998-08-05,23.194210052490234,1081.4300537109375,8546.7802734375
1998-08-06,22.447729110717773,1089.6300048828125,8577.6796875
1998-08-07,22.412181854248047,1089.449951171875,8598.01953125
1998-08-10,22.696563720703125,1083.1400146484375,8574.849609375
1998-08-11,22.50105857849121,1068.97998046875,8462.849609375
1998-08-12,22.643234252929688,1084.219970703125,8552.9599609375
1998-08-13,22.305540084838867,1074.9100341796875,8459.5
1998-08-14,22.323320388793945,1062.75,8425.0
1998-08-17,22.838747024536133,1083.6700439453125,8574.849609375
1998-08-18,23.03424835205078,1101.199951171875,8714.650390625
1998-08-19,22.82097816467285,1098.06005859375,8693.2802734375
1998-08-20,22.305540084838867,1091.5999755859375,8611.41015625
1998-08-21,22.465497970581055,1081.239990234375,8533.650390625
1998-08-24,22.980932235717773,1088.1400146484375,8566.6103515625
1998-08-25,23.54969024658203,1092.8499755859375,8602.650390625
1998-08-26,23.567459106445312,1084.18994140625,8523.349609375
1998-08-27,22.90984344482422,1042.5899658203125,8165.990234375
1998-08-28,23.265317916870117,1027.1400146484375,8051.68017578125
1998-08-31,21.754573822021484,957.280029296875,7539.06982421875
1998-09-01,22.7498779296875,994.260009765625,7827.43017578125
1998-09-02,22.412181854248047,990.47998046875,7782.3701171875
1998-09-03,21.843441009521484,982.260009765625,7682.22021484375
1998-09-04,21.505741119384766,973.8900146484375,7640.25
1998-09-08,22.643234252929688,1023.4600219726562,8020.77978515625
1998-09-09,20.4393310546875,1006.2000122070312,7865.02001953125
1998-09-10,19.621767044067383,980.1900024414062,7615.5400390625
1998-09-11,19.1596622467041,1009.0599975585938,7795.5
1998-09-14,19.657318115234375,1029.719970703125,7945.35009765625
1998-09-15,19.817270278930664,1037.6800537109375,8024.39013671875
1998-09-16,19.90613555908203,1045.47998046875,8089.77978515625
1998-09-17,18.99969482421875,1018.8699951171875,7873.77001953125
1998-09-18,19.60399055480957,1020.0900268554688,7895.66015625
1998-09-21,19.90613555908203,1023.8900146484375,7933.25
1998-09-22,20.314924240112305,1029.6300048828125,7897.2001953125
1998-09-23,21.310237884521484,1066.0899658203125,8154.41015625
1998-09-24,20.61707878112793,1042.719970703125,8001.990234375
1998-09-25,20.04833221435547,1044.75,8028.77001953125
1998-09-28,20.93699073791504,1048.68994140625,8108.83984375
1998-09-29,20.599306106567383,1049.02001953125,8080.52001953125
1998-09-30,20.226064682006836,1017.010009765625,7842.6201171875
1998-10-01,20.226064682006836,986.3900146484375,7632.52978515625
1998-10-02,21.310237884521484,1002.5999755859375,7784.68994140625
1998-10-05,21.096952438354492,988.5599975585938,7726.240234375
1998-10-06,21.11472511291504,984.5900268554688,7742.97998046875
1998-10-07,22.00339698791504,970.6799926757812,7741.68994140625
1998-10-08,22.35886001586914,959.4400024414062,7731.91015625
1998-10-09,22.00339698791504,984.3900146484375,7899.52001953125
1998-10-12,22.00339698791504,997.7100219726562,8001.47021484375
1998-10-13,22.412181854248047,994.7999877929688,7938.14013671875
1998-10-14,22.7498779296875,1005.530029296875,7968.77978515625
1998-10-15,23.58521842956543,1047.489990234375,8299.3603515625
1998-10-16,23.816280364990234,1056.4200439453125,8416.759765625
1998-10-19,23.33640480041504,1062.3900146484375,8466.4501953125
1998-10-20,23.371925354003906,1063.9300537109375,8505.849609375
1998-10-21,23.91697883605957,1069.9200439453125,8519.23046875
1998-10-22,24.79090690612793,1078.47998046875,8533.1396484375
1998-10-23,24.951435089111328,1070.6700439453125,8452.2900390625
1998-10-26,25.004928588867188,1072.3199462890625,8432.2099609375
1998-10-27,24.4342098236084,1065.3399658203125,8366.0400390625
1998-10-28,24.077510833740234,1068.0899658203125,8371.9697265625
1998-10-29,24.82657814025879,1085.9300537109375,8495.0302734375
1998-10-30,25.308130264282227,1098.6700439453125,8592.099609375
1998-11-02,25.629173278808594,1111.5999755859375,8706.150390625
1998-11-03,25.575668334960938,1110.8399658203125,8706.150390625
1998-11-04,24.862253189086914,1118.6700439453125,8783.1396484375
1998-11-05,25.486482620239258,1133.8499755859375,8915.4697265625
1998-11-06,25.682668685913086,1141.010009765625,8975.4599609375
1998-11-09,25.2724552154541,1130.199951171875,8897.9599609375
1998-11-10,25.968034744262695,1128.260009765625,8863.98046875
1998-11-11,25.771839141845703,1120.969970703125,8823.8203125
1998-11-12,25.825345993041992,1117.68994140625,8829.740234375
1998-11-13,25.557815551757812,1125.719970703125,8919.58984375
1998-11-16,26.110708236694336,1135.8699951171875,9011.25
1998-11-17,25.522153854370117,1139.3199462890625,8986.2802734375
1998-11-18,25.397314071655273,1144.47998046875,9041.1103515625
1998-11-19,25.682668685913086,1152.6099853515625,9056.0498046875
1998-11-20,26.09288215637207,1163.550048828125,9159.5498046875
1998-11-23,26.699281692504883,1188.2099609375,9374.26953125
1998-11-24,26.235559463500977,1182.989990234375,9301.150390625
1998-11-25,25.807519912719727,1186.8699951171875,9314.2802734375
1998-11-27,25.486482620239258,1192.3299560546875,9333.080078125
1998-11-30,25.004928588867188,1163.6300048828125,9116.5498046875
1998-12-01,25.094114303588867,1175.280029296875,9133.5400390625
1998-12-02,25.646991729736328,1171.25,9064.5400390625
1998-12-03,25.25463104248047,1150.1400146484375,8879.6796875
1998-12-04,26.253393173217773,1176.739990234375,9016.1396484375
1998-12-07,25.789690017700195,1187.699951171875,9070.4697265625
1998-12-08,24.75524139404297,1181.3800048828125,9027.98046875
1998-12-09,24.006162643432617,1183.489990234375,9009.1904296875
1998-12-10,23.899158477783203,1165.02001953125,8841.580078125
1998-12-11,24.273693084716797,1166.4599609375,8821.759765625
1998-12-14,24.71957778930664,1141.199951171875,8695.599609375
1998-12-15,25.539976119995117,1162.8299560546875,8823.2998046875
1998-12-16,25.076271057128906,1161.93994140625,8790.599609375
1998-12-17,24.933595657348633,1179.97998046875,8875.8203125
1998-12-18,24.9157657623291,1188.030029296875,8903.6298828125
1998-12-21,24.897930145263672,1202.8399658203125,8988.849609375
1998-12-22,25.682668685913086,1203.5699462890625,9044.4599609375
1998-12-23,26.68144989013672,1228.5400390625,9202.0302734375
1998-12-24,26.752777099609375,1226.27001953125,9217.990234375
1998-12-28,26.574430465698242,1225.489990234375,9226.75
1998-12-29,26.68144989013672,1241.81005859375,9320.98046875
